id,main,secondary,name,city,street,streetNumber,ZipCode,Lat,Long
5787817953,amenity,bar,Bar Felice,,,,,45.478368600002,9.1754961999999
5872952318,amenity,bar,Rufus Bar,,,,,45.467876400002,9.1643101999999
5949237688,amenity,bar,Sant Eufemia,,Via Sant'Eufemia,4,,45.457620900002,9.1901255999999
5964184059,amenity,bar,Monica,,,,,45.451167400002,9.2033349999999
6053139596,amenity,bar,Euro Jolly,Milano,Corso Cristoforo Colombo,13,20145,45.454053100002,9.1710660999999
6504495737,amenity,bar,Bar dell'angolo,,,,,45.450831200001,9.1990255999998
6504496125,amenity,bar,Madison,,,,,45.450799700001,9.1993171999998
6570516752,amenity,bar,Smartkook,,,,,45.461688200001,9.1908672999998
6616735985,amenity,bar,Tutti Fritti,,Corso di Porta Ticinese,18,20123,45.458612400001,9.1809530999998
6723002528,amenity,bar,Il Giò,Milano,Via Andrea Appiani,,20121,45.477246100001,9.1938515999998
6788402885,amenity,bar,Colibrì,,,,,45.461517600001,9.1958151999998
6880924247,amenity,bar,Todos a Cuba,Milano,Via Edmondo De Amicis,4,,45.457844500002,9.1805082999998
6915202747,amenity,bar,Agua Sancta,,,,,45.479133600002,9.1859039999998
7039501150,amenity,bar,Madamadorè Street Food Bar,Milano,Galleria Giuseppe Borella,3,20123,45.463935700002,9.1746719999998
7109743374,amenity,bar,Mr. Tea Bar,Milano,Via Andrea Solari,3,20144,45.456777600002,9.1680585999998
7109795386,amenity,bar,Coolmorning,Milano,Viale Coni Zugna,39,20144,45.457730800002,9.1687787999998
7126823730,amenity,bar,Big Store de Milàn,Milano,Via Conca del Naviglio,10,20123,45.457683100002,9.1772961999998
7195334985,amenity,bar,,,Via Lecco,1A,,45.475902600002,9.2031946999998
7235042679,amenity,bar,Bowls,,,,,45.461105200002,9.1897817999998
7243592661,amenity,bar,Marco's,Milano,Via San Vittore,6,20123,45.462707800002,9.1727604999998
7253681962,amenity,bar,Sweet Cafè,Milano,Viale Coni Zugna,43,20144,45.457393500002,9.1691872999998
7896445795,amenity,bar,SunEleven Rooftop,Milano,Piazza Cesare Beccaria,,20122,45.464517900002,9.1953985999998
7953838530,amenity,bar,Terrazza Duomo 21,,,,,45.464876100002,9.1897027999998
8560626817,amenity,bar,Bodeguita del Medio,,Viale Col di Lana,3,20136,45.452284900002,9.1820723999998
9041317710,amenity,bar,Babila Bistro,Milano,Via Conservatorio,2a,20122,45.464128900002,9.2033677999998
9365790911,amenity,bar,Bar Peter Pan,Milano,Piazza della Conciliazione,,20123,45.467478000002,9.1664239999998
9472247917,amenity,bar,Kilburn,,Via Panfilo Castaldi,25,,45.476791600002,9.2030622999998
9472248017,amenity,bar,Gesto,,Via Giuseppe Sirtori,15,,45.473634800002,9.2077746999998
9551949098,amenity,bar,Prima,,,,,45.475440200002,9.1834167999998
9609085859,amenity,bar,Bar Alba,,,,,45.461751000002,9.2073456999998
9661319717,amenity,bar,LibrOsteria,,,,,45.478542800002,9.1777229999998
9674232447,amenity,bar,Bar Elena,Milano,Viale Papiniano,47,20123,45.457706600002,9.1708411999998
9757234863,amenity,bar,Natura In Bistrò,,via Paolo Giovio,28,,45.462580400002,9.1618874999998
9877524406,amenity,bar,Bar Tabacchi Luce,Milano,Viale Coni Zugna,44,20144,45.457768300002,9.1682681999998
9888148629,amenity,bar,Terrazza Martini,,,,,45.461863300002,9.1899961999998
9993744770,amenity,bar,Tentazioni cafè,Milano,Cadorna FN M1 M2,,20123,45.468092100002,9.1761139999998
9993744773,amenity,bar,Ponkji,Milano,Via Marco d'Oggiono,5,20123,45.456745900002,9.1763824999998
1000000913927131,amenity,bar,Cafe' De Paris Piccaluga,,,,,45.472272500002,9.1786002999998
935379624,amenity,bench,,,,,,45.4636064,9.1940069999999
2199859154,amenity,bench,,,,,,45.4647811,9.1883533999998
2290983253,amenity,bench,,,,,,45.474747,9.1807011999998
2510425133,amenity,bench,,,,,,45.4712753,9.1899535999998
2613635148,amenity,bench,,,,,,45.479434000001,9.1968980999998
2613635150,amenity,bench,,,,,,45.479579900001,9.1971019999998
2678692512,amenity,bench,,,,,,45.466972200001,9.1711911999998
2739251539,amenity,bench,,,,,,45.457309300001,9.1783900999998
2747247614,amenity,bench,,,,,,45.459949200001,9.1931947999998
2747247615,amenity,bench,,,,,,45.459891700001,9.1930843999998
2747247616,amenity,bench,,,,,,45.460019300001,9.1931742999998
2747247618,amenity,bench,,,,,,45.460171900001,9.1934117999998
2770307209,amenity,bench,,,,,,45.466492300001,9.1651433999998
2770307217,amenity,bench,,,,,,45.466584900001,9.1651750999998
2838475470,amenity,bench,,,,,,45.4752451,9.1835002999998
2838475471,amenity,bench,,,,,,45.4752754,9.1835083999998
2838475472,amenity,bench,,,,,,45.4764228,9.1839743999998
2838475473,amenity,bench,,,,,,45.4764512,9.1839837999998
2838475759,amenity,bench,,,,,,45.4765316,9.1840161999998
2838479198,amenity,bench,,,,,,45.4763698,9.1839527999998
2838479720,amenity,bench,,,,,,45.4763972,9.1839621999998
2838480037,amenity,bench,,,,,,45.4753511,9.1835326999998
2838480184,amenity,bench,,,,,,45.4753824,9.1835434999998
2838480185,amenity,bench,,,,,,45.4765042,9.1840094999998
2838508881,amenity,bench,,,,,,45.4773418,9.1843199999998
2838508882,amenity,bench,,,,,,45.4773967,9.1843351999998
2838508884,amenity,bench,,,,,,45.4782232,9.1848942999998
2838508987,amenity,bench,,,,,,45.4774462,9.1843485999998
2838508988,amenity,bench,,,,,,45.4782514,9.1848834999998
2838508989,amenity,bench,,,,,,45.4782721,9.1847393999998
2838508991,amenity,bench,,,,,,45.4782808,9.1847920999998
3147150834,amenity,bench,,,,,,45.4705532,9.1805625999998
3147151916,amenity,bench,,,,,,45.4703426,9.1807703999998
3147153705,amenity,bench,,,,,,45.4703807,9.1807160999998
3147153706,amenity,bench,,,,,,45.4705964,9.1804322999998
3147154425,amenity,bench,,,,,,45.4705306,9.1805204999998
3147154540,amenity,bench,,,,,,45.4706913,9.1803796999998
3147154632,amenity,bench,,,,,,45.4703628,9.1808127999998
3147154634,amenity,bench,,,,,,45.4704045,9.1807516999998
3147154635,amenity,bench,,,,,,45.4704152,9.1806668999998
3147154636,amenity,bench,,,,,,45.4704414,9.1807024999998
3147154755,amenity,bench,,,,,,45.4707616,9.1802906999998
3147154756,amenity,bench,,,,,,45.4706682,9.1803395999998
3307148720,amenity,bench,,,,,,45.4795427,9.1896533999998
3307148792,amenity,bench,,,,,,45.4795399,9.1895891999998
3307148793,amenity,bench,,,,,,45.4795472,9.1894879999998
3307148794,amenity,bench,,,,,,45.4795573,9.1895457999998
3307148795,amenity,bench,,,,,,45.4795647,9.1896782999998
3333710145,amenity,bench,,,,,,45.467359,9.1802400999998
3333716311,amenity,bench,,,,,,45.4673929,9.1803076999998
3403683275,amenity,bench,,,,,,45.4556794,9.1839209999998
3448546140,amenity,bench,,,,,,45.4785397,9.1888034999998
3448546144,amenity,bench,,,,,,45.478597,9.1888137999998
3448553646,amenity,bench,,,,,,45.4799558,9.1921766999998
3448554461,amenity,bench,,,,,,45.4798234,9.1930368999998
3448554462,amenity,bench,,,,,,45.479864,9.1930409999998
3448554468,amenity,bench,,,,,,45.4799645,9.1930657999998
3448554474,amenity,bench,,,,,,45.4800003,9.1921931999998
3448554476,amenity,bench,,,,,,45.4800128,9.1930781999998
3448554492,amenity,bench,,,,,,45.4801172,9.1922276999998
3448556499,amenity,bench,,,,,,45.4801675,9.1922455999998
3521852336,amenity,bench,,,,,,45.478676500001,9.1982880999998
3521852353,amenity,bench,,,,,,45.478882200001,9.1983991999998
3521852382,amenity,bench,,,,,,45.479202400001,9.1967999999998
3539653398,amenity,bench,,,,,,45.466341800001,9.1720003999998
3686996202,amenity,bench,,,,,,45.480950900001,9.1816682999998
3686996394,amenity,bench,,,,,,45.480991500001,9.1816130999998
3686996431,amenity,bench,,,,,,45.481045700001,9.1816201999998
3686996911,amenity,bench,,,,,,45.481088600001,9.1815629999998
3877932029,amenity,bench,,,,,,45.4702114,9.1924375999998
3877994485,amenity,bench,,,,,,45.4701729,9.1925375999998
3877994957,amenity,bench,,,,,,45.470228,9.1926041999998
3877995159,amenity,bench,,,,,,45.4702724,9.1925138999998
3910265810,amenity,bench,,,,,,45.4652356,9.1818469999998
3910265811,amenity,bench,,,,,,45.4687721,9.1800413999998
3910265812,amenity,bench,,,,,,45.4687905,9.1796942999998
3910270285,amenity,bench,,,,,,45.4687871,9.1797732999998
3910294663,amenity,bench,,,,,,45.4689371,9.1806822999998
3991739856,amenity,bench,,,,,,45.455684,9.1925362999998
3991746083,amenity,bench,,,,,,45.4556609,9.1925353999998
3991746091,amenity,bench,,,,,,45.4559121,9.1926622999998
3991746093,amenity,bench,,,,,,45.4559327,9.1926459999998
3991747865,amenity,bench,,,,,,45.4556397,9.1925508999998
3991747867,amenity,bench,,,,,,45.4560811,9.1926655999998
3991747954,amenity,bench,,,,,,45.4567649,9.1914110999998
3991747956,amenity,bench,,,,,,45.4568263,9.1913285999998
3991748430,amenity,bench,,,,,,45.4557047,9.1925370999998
3991748434,amenity,bench,,,,,,45.4558658,9.1925426999998
3991748435,amenity,bench,,,,,,45.4559118,9.1925434999998
3991748440,amenity,bench,,,,,,45.4560113,9.1926464999998
3991748441,amenity,bench,,,,,,45.4560296,9.1926650999998
3991748442,amenity,bench,,,,,,45.4560331,9.1925507999998
3991748444,amenity,bench,,,,,,45.4560559,9.1926653999998
3991748446,amenity,bench,,,,,,45.4561225,9.1926484999998
3991748447,amenity,bench,,,,,,45.4561229,9.1925705999998
3991748454,amenity,bench,,,,,,45.4562104,9.1925858999998
3991748456,amenity,bench,,,,,,45.4562417,9.1925704999998
3991749109,amenity,bench,,,,,,45.4558634,9.1926613999998
3991749112,amenity,bench,,,,,,45.4558879,9.1926617999998
3991749113,amenity,bench,,,,,,45.4558886,9.1925430999998
3991749115,amenity,bench,,,,,,45.4559334,9.1925597999998
3991749121,amenity,bench,,,,,,45.4560117,9.1925666999998
3991749290,amenity,bench,,,,,,45.4574623,9.1926067999998
3991749291,amenity,bench,,,,,,45.4574718,9.1926593999998
3991749458,amenity,bench,,,,,,45.455638,9.1926400999998
3991749459,amenity,bench,,,,,,45.4556584,9.1926554999998
3991749460,amenity,bench,,,,,,45.4556805,9.1926563999998
3991749557,amenity,bench,,,,,,45.4557058,9.1926572999998
3991749568,amenity,bench,,,,,,45.4560822,9.1925512999998
3991749569,amenity,bench,,,,,,45.456104,9.1925514999998
3991749584,amenity,bench,,,,,,45.4562221,9.1925663999998
3991751152,amenity,bench,,,,,,45.456105,9.1926657999998
3991751642,amenity,bench,,,,,,45.4560604,9.1925510999998
3991754162,amenity,bench,,,,,,45.4566198,9.1914473999998
3991754219,amenity,bench,,,,,,45.4598966,9.1931534999998
3991754324,amenity,bench,,,,,,45.4562651,9.1925788999998
3991757275,amenity,bench,,,,,,45.4563775,9.1915495999998
3991757276,amenity,bench,,,,,,45.4563876,9.1915178999998
3991757293,amenity,bench,,,,,,45.456755,9.1913295999998
3991757297,amenity,bench,,,,,,45.4568292,9.1912420999998
3991757885,amenity,bench,,,,,,45.4563543,9.1916171999998
3991757886,amenity,bench,,,,,,45.4563644,9.1915840999998
3991757906,amenity,bench,,,,,,45.4565673,9.1913610999998
3991759250,amenity,bench,,,,,,45.4575182,9.1928995999998
3991759251,amenity,bench,,,,,,45.4575324,9.1929400999998
3991761561,amenity,bench,,,,,,45.4581829,9.1928766999998
3991762660,amenity,bench,,,,,,45.4581558,9.1928438999998
3991763394,amenity,bench,,,,,,45.4599785,9.1932096999998
3991763664,amenity,bench,,,,,,45.4598673,9.1930919999998
3991763741,amenity,bench,,,,,,45.4599652,9.1930783999998
3991763757,amenity,bench,,,,,,45.4598699,9.1931420999998
3991763759,amenity,bench,,,,,,45.4599205,9.1931762999998
4059810762,amenity,bench,,,,,,45.4688189,9.1858562999998
4170012822,amenity,bench,,,,,,45.462591300001,9.1953089999998
4170014289,amenity,bench,,,,,,45.462659500001,9.1953082999998
4170014591,amenity,bench,,,,,,45.462733800001,9.1953082999998
4170016591,amenity,bench,,,,,,45.462825600001,9.1924418999998
4170016623,amenity,bench,,,,,,45.463365000001,9.1900122999998
4170016626,amenity,bench,,,,,,45.463421400001,9.1900122999998
4170016628,amenity,bench,,,,,,45.463422800001,9.1899565999998
4170016634,amenity,bench,,,,,,45.463515000001,9.1899586999998
4170017489,amenity,bench,,,,,,45.462823600001,9.1923489999998
4170018133,amenity,bench,,,,,,45.463327400001,9.1899545999998
4170018141,amenity,bench,,,,,,45.463452500001,9.1900518999998
4170018142,amenity,bench,,,,,,45.463453200001,9.1938624999998
4170018146,amenity,bench,,,,,,45.463483300001,9.1939549999998
4170018792,amenity,bench,,,,,,45.463620600001,9.1937377999998
4170020836,amenity,bench,,,,,,45.463662000001,9.1939509999998
4170020892,amenity,bench,,,,,,45.463560400001,9.1937417999998
4170021390,amenity,bench,,,,,,45.463364000001,9.1900551999998
4170021489,amenity,bench,,,,,,45.463511700001,9.1900088999998
4170021589,amenity,bench,,,,,,45.463521900001,9.1940005999998
4170021591,amenity,bench,,,,,,45.463685500001,9.1937980999998
4184996577,amenity,bench,,,,,,45.473377100001,9.1960532999998
4239864293,amenity,bench,,,,,,45.473341100001,9.1744242999998
4239866392,amenity,bench,,,,,,45.473298100001,9.1743205999998
4239866393,amenity,bench,,,,,,45.473528400001,9.1740364999998
4239902694,amenity,bench,,,,,,45.473358300001,9.1745758999998
4239902695,amenity,bench,,,,,,45.473207600001,9.1747255999998
4239902696,amenity,bench,,,,,,45.473332200001,9.1747275999998
4239902697,amenity,bench,,,,,,45.473696600001,9.1740408999998
4239907890,amenity,bench,,,,,,45.473527100001,9.1742508999998
4250034809,amenity,bench,,,,,,45.467832200001,9.2042880999998
4250034813,amenity,bench,,,,,,45.467843500001,9.2043416999998
4250035005,amenity,bench,,,,,,45.468900700001,9.2057679999998
4250035008,amenity,bench,,,,,,45.469163100001,9.2056485999998
4315741103,amenity,bench,,,,,,45.469476400001,9.1778640999998
4315741117,amenity,bench,,,,,,45.481069700001,9.1860488999998
4315741118,amenity,bench,,,,,,45.481083300001,9.1860729999998
4318423592,amenity,bench,,,,,,45.458557100001,9.2057451999998
4318423602,amenity,bench,,,,,,45.458481800001,9.2056995999998
4318423608,amenity,bench,,,,,,45.458404600001,9.2056299999998
4318423615,amenity,bench,,,,,,45.458210900001,9.2055305999998
4318423618,amenity,bench,,,,,,45.458312500001,9.2055841999998
4387599091,amenity,bench,,,,,,45.462821800001,9.1956968999998
4387599093,amenity,bench,,,,,,45.462809700001,9.1958178999998
4387599096,amenity,bench,,,,,,45.462705400001,9.1958061999998
4387599097,amenity,bench,,,,,,45.462784200001,9.1957314999998
4387599098,amenity,bench,,,,,,45.462764700001,9.1957610999998
4387599102,amenity,bench,,,,,,45.462717100001,9.1956615999998
4437873858,amenity,bench,,,,,,45.462054700001,9.1765411999998
4437876079,amenity,bench,,,,,,45.461909800001,9.1764969999998
4437876080,amenity,bench,,,,,,45.461969100001,9.1766189999998
4437876081,amenity,bench,,,,,,45.462001100001,9.1764137999998
4457568300,amenity,bench,,,,,,45.473253300001,9.1828899999998
4457568648,amenity,bench,,,,,,45.463264300001,9.1750715999998
4457569402,amenity,bench,,,,,,45.462543800001,9.1747697999998
4457569403,amenity,bench,,,,,,45.462772400001,9.1748650999998
4457569404,amenity,bench,,,,,,45.462938900001,9.1749327999998
4457569405,amenity,bench,,,,,,45.463105800001,9.1750038999998
4457569416,amenity,bench,,,,,,45.463599600001,9.1752116999998
4457569821,amenity,bench,,,,,,45.462525900001,9.1748448999998
4457569822,amenity,bench,,,,,,45.462750300001,9.1749394999998
4457569823,amenity,bench,,,,,,45.462920000001,9.1750125999998
4457569824,amenity,bench,,,,,,45.463090800001,9.1750802999998
4457569825,amenity,bench,,,,,,45.463246900001,9.1751452999998
4457569826,amenity,bench,,,,,,45.463415300001,9.1752163999998
4457569827,amenity,bench,,,,,,45.463582700001,9.1752887999998
4457569905,amenity,bench,,,,,,45.463432200001,9.1751412999998
4457570498,amenity,bench,,,,,,45.473127000001,9.1826560999998
4457570499,amenity,bench,,,,,,45.473198100001,9.1827764999998
4457570500,amenity,bench,,,,,,45.473208100001,9.1828400999998
4457570847,amenity,bench,,,,,,45.473136800001,9.1827185999998
4457570848,amenity,bench,,,,,,45.473158300001,9.1828558999998
4457570938,amenity,bench,,,,,,45.473146900001,9.1827832999998
4457570939,amenity,bench,,,,,,45.473176800001,9.1826402999998
4457570940,amenity,bench,,,,,,45.473187800001,9.1827108999998
4457571134,amenity,bench,,,,,,45.473265000001,9.1829590999998
4496389374,amenity,bench,,,,,,45.478836800001,9.2005145999998
4496389375,amenity,bench,,,,,,45.478783800001,9.2004202999998
4496389376,amenity,bench,,,,,,45.478715400001,9.2004077999998
4496389394,amenity,bench,,,,,,45.478749000001,9.2004966999998
4496391108,amenity,bench,,,,,,45.478818100001,9.2005556999998
4496391109,amenity,bench,,,,,,45.478852900001,9.2004792999998
4496391110,amenity,bench,,,,,,45.478767700001,9.2004554999998
4496391111,amenity,bench,,,,,,45.478696600001,9.2004489999998
4496391112,amenity,bench,,,,,,45.478731400001,9.2003725999998
4548852126,amenity,bench,,,,,,45.472262400002,9.1923191999998
4548852127,amenity,bench,,,,,,45.471930100002,9.1919155999998
4659999584,amenity,bench,,,,,,45.469802000001,9.1811639999998
4660000623,amenity,bench,,,,,,45.470502200001,9.1772050999998
4660000644,amenity,bench,,,,,,45.469735300001,9.1814415999998
4660002380,amenity,bench,,,,,,45.470735700001,9.1802516999998
4660004684,amenity,bench,,,,,,45.471834100002,9.1670370999998
4660004716,amenity,bench,,,,,,45.472566900001,9.1678908999998
4660004797,amenity,bench,,,,,,45.471778200001,9.1669498999998
4660005609,amenity,bench,,,,,,45.472610200001,9.1679485999998
4660005615,amenity,bench,,,,,,45.472459700002,9.1677258999998
4660005616,amenity,bench,,,,,,45.472427700002,9.1676709999998
4660005995,amenity,bench,,,,,,45.472514200001,9.1678036999998
4660006012,amenity,bench,,,,,,45.469651700001,9.1779288999998
4660006020,amenity,bench,,,,,,45.470239500001,9.1771860999998
4660006022,amenity,bench,,,,,,45.471840500001,9.1796431999998
4660006076,amenity,bench,,,,,,45.471761500001,9.1801098999998
4660006077,amenity,bench,,,,,,45.471622300001,9.1799127999998
4660006568,amenity,bench,,,,,,45.472893400001,9.1684944999998
4660006858,amenity,bench,,,,,,45.472824200002,9.1685785999998
4660006859,amenity,bench,,,,,,45.472853400002,9.1685430999998
4660006880,amenity,bench,,,,,,45.472932300002,9.1684471999998
4660006898,amenity,bench,,,,,,45.469668600002,9.1782187999998
4660006899,amenity,bench,,,,,,45.469896200002,9.1779384999998
4660006900,amenity,bench,,,,,,45.470212200002,9.1775226999998
4660006902,amenity,bench,,,,,,45.470396900002,9.1773874999998
4660006913,amenity,bench,,,,,,45.470531400002,9.1775845999998
4660006914,amenity,bench,,,,,,45.470668700002,9.1778045999998
4660006915,amenity,bench,,,,,,45.470960300002,9.1782457999998
4660006916,amenity,bench,,,,,,45.471263100002,9.1787070999998
4660006919,amenity,bench,,,,,,45.471730500001,9.1790088999998
4660006957,amenity,bench,,,,,,45.471939300002,9.1796847999998
4660006958,amenity,bench,,,,,,45.471946800002,9.1795533999998
4660006985,amenity,bench,,,,,,45.471849900002,9.1799838999998
4660006986,amenity,bench,,,,,,45.471462500002,9.1805283999998
4660006987,amenity,bench,,,,,,45.471568700001,9.1803767999998
4660006988,amenity,bench,,,,,,45.471316700001,9.1806892999998
4660007031,amenity,bench,,,,,,45.469757000001,9.1781275999998
4660007032,amenity,bench,,,,,,45.470071100001,9.1777104999998
4660007033,amenity,bench,,,,,,45.470346100001,9.1773740999998
4660007034,amenity,bench,,,,,,45.470666800001,9.1773552999998
4660007039,amenity,bench,,,,,,45.470449600001,9.1771782999998
4660007050,amenity,bench,,,,,,45.470837000001,9.1780539999998
4660007051,amenity,bench,,,,,,45.471415400001,9.1789364999998
4660007056,amenity,bench,,,,,,45.471755000002,9.1794621999998
4660007057,amenity,bench,,,,,,45.471662800002,9.1793226999998
4660007058,amenity,bench,,,,,,45.471599300002,9.1792227999998
4660007089,amenity,bench,,,,,,45.471402700001,9.1802111999998
4660007090,amenity,bench,,,,,,45.471258900002,9.1803895999998
4660007108,amenity,bench,,,,,,45.470346600001,9.1815649999998
4660007110,amenity,bench,,,,,,45.470073800001,9.1815193999998
4660007172,amenity,bench,,,,,,45.469784200001,9.1813691999998
4660007173,amenity,bench,,,,,,45.469835900001,9.1811975999998
4660007197,amenity,bench,,,,,,45.471180800001,9.1804981999998
4660007198,amenity,bench,,,,,,45.471092400001,9.1806604999998
4660007203,amenity,bench,,,,,,45.470830500001,9.1810479999998
4660007205,amenity,bench,,,,,,45.470206000001,9.1816313999998
4660007206,amenity,bench,,,,,,45.470205000001,9.1816058999998
4660007207,amenity,bench,,,,,,45.470355100001,9.1815918999998
4660007208,amenity,bench,,,,,,45.470063500001,9.1816441999998
4660007211,amenity,bench,,,,,,45.469742800001,9.1815046999998
4660007216,amenity,bench,,,,,,45.469828400001,9.1812337999998
4660007241,amenity,bench,,,,,,45.469459200001,9.1812283999998
4660007271,amenity,bench,,,,,,45.470676700001,9.1813846999998
4660007272,amenity,bench,,,,,,45.470706300001,9.1812236999998
4660007297,amenity,bench,,,,,,45.469787000001,9.1812229999998
4660007298,amenity,bench,,,,,,45.469036900001,9.1802312999998
4660007303,amenity,bench,,,,,,45.470661200001,9.1814194999998
4660007304,amenity,bench,,,,,,45.470690300001,9.1812706999998
4741096476,amenity,bench,,,,,,45.462709400001,9.2016515999998
4741096478,amenity,bench,,,,,,45.462595900001,9.2016359999998
4741096567,amenity,bench,,,,,,45.462668200001,9.2016459999998
4741097550,amenity,bench,,,,,,45.462751700001,9.2016574999998
4741097966,amenity,bench,,,,,,45.462632600001,9.2016410999998
4742642642,amenity,bench,,,,,,45.457977500001,9.1656248999998
4742642644,amenity,bench,,,,,,45.457959200001,9.1657241999998
4742642645,amenity,bench,,,,,,45.458026400001,9.1658260999998
4742642646,amenity,bench,,,,,,45.458062900001,9.1659910999998
4742642647,amenity,bench,,,,,,45.458032800001,9.1660211999998
4742642648,amenity,bench,,,,,,45.458083100001,9.1660537999998
4742642649,amenity,bench,,,,,,45.458052500001,9.1660915999998
4742642652,amenity,bench,,,,,,45.458292200001,9.1666855999998
4742642653,amenity,bench,,,,,,45.458260600001,9.1667425999998
4742642654,amenity,bench,,,,,,45.458354200001,9.1668384999998
4742642655,amenity,bench,,,,,,45.458328800001,9.1668960999998
4742642656,amenity,bench,,,,,,45.458417800001,9.1669772999998
4742642657,amenity,bench,,,,,,45.458384500001,9.1670484999998
4754121607,amenity,bench,,,,,,45.466084100001,9.1703472999998
4754121608,amenity,bench,,,,,,45.466045000001,9.1703318999998
4754121609,amenity,bench,,,,,,45.466004900001,9.1703160999998
4754121950,amenity,bench,,,,,,45.465969000001,9.1703018999998
4754121951,amenity,bench,,,,,,45.465895200001,9.1705367999998
4754121952,amenity,bench,,,,,,45.465907300001,9.1704744999998
4754121953,amenity,bench,,,,,,45.465920300001,9.1704071999998
4754121954,amenity,bench,,,,,,45.465932000001,9.1703473999998
4824577209,amenity,bench,,,,,,45.475300100001,9.1896670999999
4824577395,amenity,bench,,,,,,45.475342000001,9.1896020999999
4824577439,amenity,bench,,,,,,45.475383300001,9.1898059999999
4824577440,amenity,bench,,,,,,45.475287000001,9.1896885999999
4824577524,amenity,bench,,,,,,45.475372100001,9.1898863999999
4824577525,amenity,bench,,,,,,45.475373500001,9.1895685999999
5033959069,amenity,bench,,,,,,45.463808700002,9.1858640999999
5033959070,amenity,bench,,,,,,45.463768400002,9.1859258999999
5033959071,amenity,bench,,,,,,45.463731700002,9.1859821999999
5033959072,amenity,bench,,,,,,45.463609400002,9.1861698999999
5033959073,amenity,bench,,,,,,45.463569200002,9.1862315999999
5033959074,amenity,bench,,,,,,45.463531200002,9.1862898999999
5033959684,amenity,bench,,,,,,45.464886400002,9.1799582999999
5033959685,amenity,bench,,,,,,45.464876100002,9.1797664999999
5033959686,amenity,bench,,,,,,45.464866700002,9.1795612999999
5033959687,amenity,bench,,,,,,45.464856300002,9.1793587999999
5033959715,amenity,bench,,,,,,45.464669200002,9.1777520999999
5033959716,amenity,bench,,,,,,45.464653200002,9.1776528999999
5033959717,amenity,bench,,,,,,45.464650300002,9.1775844999999
5033959718,amenity,bench,,,,,,45.464673800002,9.1774932999999
5033959719,amenity,bench,,,,,,45.464708600002,9.1774355999999
5033959720,amenity,bench,,,,,,45.464903800002,9.1775133999999
5033960121,amenity,bench,,,,,,45.464945700002,9.1774738999999
5033960122,amenity,bench,,,,,,45.464935300002,9.1773980999999
5033960123,amenity,bench,,,,,,45.464922600002,9.1773692999999
5058741197,amenity,bench,,,,,,45.471516700002,9.1783765999999
5209882037,amenity,bench,,,,,,45.478157300002,9.1764834999999
5209882038,amenity,bench,,,,,,45.478126300002,9.1764431999999
5209882039,amenity,bench,,,,,,45.478221300002,9.1764552999999
5209882040,amenity,bench,,,,,,45.478187400002,9.1763801999999
5245977271,amenity,bench,,,,,,45.464447200002,9.1806207999999
5245977272,amenity,bench,,,,,,45.464527100002,9.1806904999999
5245977273,amenity,bench,,,,,,45.464521500002,9.1805362999999
5245977277,amenity,bench,,,,,,45.464624000002,9.1806166999999
5245977278,amenity,bench,,,,,,45.464734000002,9.1806582999999
5245977279,amenity,bench,,,,,,45.464704900002,9.1806582999999
5245977280,amenity,bench,,,,,,45.464705800002,9.1805429999999
5245977284,amenity,bench,,,,,,45.464766000002,9.1805751999999
5245977285,amenity,bench,,,,,,45.464806500002,9.1805992999999
5245977286,amenity,bench,,,,,,45.464793300002,9.1805000999999
5245977404,amenity,bench,,,,,,45.464299500002,9.1807387999999
5245977405,amenity,bench,,,,,,45.464260900002,9.1806435999999
5245977406,amenity,bench,,,,,,45.464336200002,9.1806582999999
5245977409,amenity,bench,,,,,,45.464418900002,9.1807065999999
5256085730,amenity,bench,,,,,,45.475675600002,9.1807304999999
5256092136,amenity,bench,,,,,,45.475943200002,9.1805866999999
5256099249,amenity,bench,,,,,,45.476104600002,9.1804215999999
5256106155,amenity,bench,,,,,,45.476242200002,9.1802618999999
5256115508,amenity,bench,,,,,,45.476681300002,9.1803198999999
5256115528,amenity,bench,,,,,,45.476601800002,9.1802049999999
5256124796,amenity,bench,,,,,,45.476738000002,9.1805379999999
5256127032,amenity,bench,,,,,,45.476742200002,9.1805912999999
5256142559,amenity,bench,,,,,,45.476569400002,9.1804788999999
5256142563,amenity,bench,,,,,,45.476014700002,9.1805227999999
5256142567,amenity,bench,,,,,,45.474948000002,9.1810157999999
5256142568,amenity,bench,,,,,,45.476694200002,9.1805051999999
5256142575,amenity,bench,,,,,,45.476379600002,9.1801236999999
5256142577,amenity,bench,,,,,,45.475038800002,9.1807117999999
5256142580,amenity,bench,,,,,,45.475803600002,9.1806593999999
5256142582,amenity,bench,,,,,,45.474927000002,9.1808125999999
5259440061,amenity,bench,,,,,,45.471535000002,9.1830346999999
5259440062,amenity,bench,,,,,,45.471578200002,9.1830038999999
5271533947,amenity,bench,,,,,,45.468723800002,9.1858657999998
5271533948,amenity,bench,,,,,,45.468752100002,9.1858644999998
5271533949,amenity,bench,,,,,,45.468863000002,9.1858536999998
5287291739,amenity,bench,,,,,,45.467600800002,9.1818625999998
5287291740,amenity,bench,,,,,,45.467641300002,9.1818411999998
5287291741,amenity,bench,,,,,,45.467692100002,9.1818062999999
5300438051,amenity,bench,,,,,,45.462981700002,9.1706697999998
5300438052,amenity,bench,,,,,,45.462872600002,9.1705436999998
5300438053,amenity,bench,,,,,,45.463097400002,9.1704712999998
